"Inspection","Permit_ID","Date","Time","Inspection_Type","Critical_Violations","Non_Critical_Violations","Critical_Violations_Corrected_On_Site","Critical_Violations_To_Be_Resolved","Non_Critical_Violations_Corrected_On_Site","Non_Critical_Violations_To_Be_Resolved"
404226,2855,"2014-09-04","14:00","Routine","1","0","1","0","0","0"
404231,172833,"2014-09-17","13:50","Preoperational","5","0","0","0","0","0"
404233,6072,"2014-09-18","09:30","Complaint","1","2","1","0","1","0"
404235,2732,"2014-09-18","10:15","Follow-up","0","0","0","0","0","0"
404237,6378,"2014-09-18","10:35","Follow-up","1","0","1","1","0","0"
404241,5911,"2014-09-18","11:05","Routine","0","4","0","0","1","0"
404243,7160,"2014-09-18","11:50","Complaint","1","2","1","0","1","1"
404245,6931,"2014-09-18","11:55","Follow-up","0","3","0","0","0","0"
404248,6749,"2014-09-18","13:15","Complaint","3","4","1","0","1","0"
404251,2119,"2014-09-18","14:30","Routine","3","5","1","0","2","0"
404253,4279,"2014-09-18","10:10","Complaint","0","1","0","0","1","0"
404257,2224,"2014-09-18","11:20","Complaint","9","14","1","0","0","0"
404261,3047,"2014-09-18","13:30","Routine","2","4","2","0","2","0"
404262,5237,"2014-09-18","10:30","Complaint","9","3","4","0","0","0"
404265,172356,"2014-09-18","11:25","Follow-up","0","0","0","0","0","0"
404267,6854,"2014-09-18","15:55","Follow-up","3","0","0","0","0","0"
404268,172406,"2014-09-18","13:46","new ownership","1","1","0","0","1","0"
404273,5267,"2014-09-18","13:15","Follow-up","3","0","3","0","0","0"
404277,1329,"2014-09-18","13:30","Follow-up","1","0","1","0","0","0"
404285,720,"2014-09-18","14:00","Routine","1","1","0","0","0","0"
404288,3779,"2014-09-18","11:00","Complaint","2","1","2","0","0","0"
404289,137269,"2014-09-19","10:20","Follow-up","0","1","0","0","0","0"
404297,5816,"2014-09-19","24:00","Routine","5","6","0","0","0","0"
404301,3708,"2014-07-08","11:30","Routine","2","2","0","0","0","0"
404310,147616,"2014-09-19","13:15","Routine","2","3","2","0","0","0"
404316,6576,"2014-09-19","10:10","Follow-up","0","0","0","0","0","0"
404318,147251,"2014-07-04","13:30","Routine","1","0","1","0","0","0"
404319,6605,"2014-09-19","10:45","Follow-up","0","0","0","0","0","0"
404322,3287,"2014-07-14","24:30","Follow-up","0","0","0","0","0","0"
404324,2567,"2014-09-19","11:15","Follow-up","0","2","0","0","0","0"
404325,4919,"2014-07-10","11:30","Routine","1","0","1","0","0","0"
404326,3048,"2014-09-19","10:30","Follow-up","0","0","0","0","0","0"
404328,5131,"2014-09-19","13:04","Follow-up","1","0","0","1","0","0"
404335,1747,"2014-09-11","11:45","Routine","1","0","0","0","0","0"
404336,6749,"2014-09-20","10:00","Restoration","0","0","0","0","0","0"
404337,5351,"2014-09-22","13:50","Follow-up","0","1","0","0","1","0"
404341,3423,"2014-09-22","11:15","Follow-up","0","0","0","0","0","0"
404342,5470,"2014-09-22","11:15","Routine","4","1","0","0","0","0"
404344,976,"2014-09-22","11:15","Routine","3","3","0","0","0","0"
404346,4410,"2014-09-22","24:35","Routine","3","10","0","0","0","0"
404347,3188,"2014-09-22","11:59","Routine","7","6","2","0","0","0"
404350,172545,"2014-09-22","24:55","Follow-up","0","0","0","0","0","0"
404354,147980,"2014-09-22","14:15","Routine","1","3","1","0","2","0"
404355,172833,"2014-09-22","13:30","Preoperational","0","0","0","0","0","0"
404356,148228,"2014-09-22","14:15","Routine","2","3","1","0","1","0"
404358,2224,"2014-09-22","24:30","Restoration","0","0","0","0","0","0"
404360,147974,"2014-09-19","10:45","Routine","1","2","0","0","2","0"
404362,147371,"2014-09-19","13:35","Routine","2","3","1","0","2","0"
404368,3047,"2014-09-22","14:13","Follow-up","0","0","0","0","0","0"
404369,2732,"2014-09-22","11:36","Follow-up","0","0","0","0","0","0"
404370,147967,"2014-09-23","24:50","Routine","1","4","1","0","1","0"
404371,1447,"2014-09-23","10:20","Routine","2","3","1","0","0","0"
404372,148065,"2014-09-19","12:05","Routine","4","4","2","0","1","0"
404373,1546,"2014-09-23","13:35","Routine","1","3","1","0","1","0"
404375,6905,"2014-09-23","10:00","Routine","4","1","0","0","0","0"
404378,172294,"2014-09-23","24:35","Routine","4","3","1","0","0","0"
404380,137272,"2014-09-18","11:35","Follow-up","4","0","0","0","0","0"
404383,172788,"2014-09-18","13:30","Follow-up","2","1","1","0","1","0"
404389,4268,"2014-09-23","10:25","Approval after fire","0","1","0","0","0","1"
404398,5131,"2014-09-23","14:06","Follow-up","0","0","0","0","0","0"
404400,147283,"2014-09-23","14:00","Routine","3","1","0","0","0","0"
404401,148174,"2014-09-23","10:35","Follow-up","4","0","4","0","0","0"
404403,4292,"2014-09-23","13:40","Follow-up","3","0","2","0","0","0"
404408,172878,"2014-09-24","09:45","Preoperational","1","2","0","0","0","0"
404411,803,"2014-09-24","10:05","Routine","2","4","0","0","1","0"
404412,1984,"2014-09-24","11:03","Routine","2","2","1","0","0","0"
404415,172874,"2014-09-24","11:00","Preoperational","0","9","0","0","0","0"
404416,3422,"2014-09-24","10:12","Routine","8","4","3","0","0","0"
404417,147816,"2014-09-24","24:00","Routine","4","4","2","0","0","0"
404423,606,"2014-09-24","10:45","Routine","2","6","0","0","0","0"
404426,4268,"2014-09-24","10:23","Follow-up","0","0","0","0","0","0"
404429,172875,"2014-09-24","13:30","New ownership","1","4","1","0","3","0"
404431,5386,"2014-09-24","10:25","Routine","1","5","0","0","3","0"
404432,5710,"2014-09-25","24:20","Follow-up","1","0","1","0","0","0"
404434,3966,"2013-09-23","11:30","Routine","4","2","1","0","0","0"
404435,1463,"2014-09-24","14:30","Follow-up","0","0","0","0","0","0"
404436,3410,"2014-09-23","13:10","Routine","0","2","0","0","1","0"
404437,172828,"2014-09-24","11:05","Preoperational","6","10","5","0","2","0"
404438,6017,"2014-09-25","09:50","Routine","3","7","0","0","0","0"
404439,147971,"2014-09-25","10:11","Follow-up","2","0","2","2","0","0"
404440,2840,"2014-09-25","11:10","Follow-up","0","2","0","0","1","0"
404443,5171,"2014-09-25","11:00","Routine","6","4","3","0","1","0"
404444,1697,"2014-09-25","11:03","Routine","3","10","1","0","0","0"
404445,2644,"2014-09-25","24:20","Follow-up","0","2","0","0","1","0"
404447,172874,"2014-09-25","13:30","Follow up","0","0","0","0","0","0"
404449,1747,"2014-09-25","13:35","Follow-up","0","0","0","0","0","0"
404451,6361,"2014-09-25","14:20","Routine","2","1","0","0","0","0"
404457,172814,"2014-09-25","10:15","Follow-up","1","0","0","0","0","0"
404462,147656,"2014-09-25","14:00","Routine","1","6","1","0","5","0"
404464,6224,"2014-09-25","16:08","Complaint","13","21","3","2","2","2"
404466,3160,"2014-09-25","11:30","Routine","2","1","2","0","1","0"
404467,4320,"2014-09-25","11:55","Routine","9","4","4","0","0","0"
404469,147298,"2014-09-25","10:55","Follow-up","0","0","0","0","0","0"
404474,3408,"2014-09-26","10:14","Follow-up","3","1","2","2","0","1"
404475,148065,"2014-09-26","10:35","Follow-up","0","1","0","0","1","0"
404476,1896,"2014-09-26","10:10","Routine","2","4","2","0","2","0"
404477,147974,"2014-09-26","11:20","Follow-up","0","0","0","0","0","0"
404478,2810,"2014-09-26","10:30","Change of name","1","1","1","0","0","0"
404481,6535,"2014-09-26","11:40","Routine","6","3","2","0","0","0"
404482,720,"2014-09-26","24:10","Follow-up","0","0","0","0","0","0"
404483,1974,"2014-09-26","11:35","Routine","1","4","0","0","1","0"
404484,147371,"2014-09-26","24:45","Follow-up","0","0","0","0","0","0"
404485,1857,"2014-09-26","24:00","Complaint","10","8","5","0","1","0"
404488,1026,"2014-09-26","11:00","Follow-up","1","0","0","1","0","0"
404492,7084,"2014-09-26","24:55","Routine","1","4","0","1","3","1"
404494,7089,"2014-09-26","11:55","Routine","9","4","4","0","1","0"
404496,147596,"2014-09-26","13:50","Routine","3","5","1","0","2","0"
404500,3808,"2014-09-26","13:30","Routine","2","1","1","0","1","0"
404503,172767,"2014-09-26","10:50","Follow-up","2","10","2","0","0","0"
404504,3831,"2014-09-26","11:30","Routine","1","1","0","0","0","0"
404505,6953,"2014-09-29","10:30","Routine","2","3","1","0","0","0"
404506,6224,"2014-09-27","11:50","RESTORATION","3","2","0","3","0","1"
404507,2916,"2014-09-25","24:30","Routine","5","1","0","0","0","0"
404508,172871,"2014-09-29","10:45","New Corp.","0","3","0","0","1","0"
404509,1714,"2014-09-29","10:10","Complaint","2","5","1","0","0","0"
404511,6202,"2014-09-29","11:30","Routine","1","3","1","0","2","0"
404513,1316,"2014-09-29","24:00","Routine","5","2","1","0","1","0"
404514,172885,"2014-09-29","10:50","Change in Owner","2","3","2","0","3","0"
404515,4009,"2014-09-05","11:00","Complaint","4","6","4","0","0","0"
404518,172294,"2014-09-30","24:55","Follow-up","1","0","0","0","0","0"
404520,911,"2014-09-29","24:05","Routine","7","3","2","0","1","0"
404526,2676,"2014-09-30","10:35","Follow-up","0","0","0","0","0","0"
404531,5163,"2014-09-30","11:40","Complaint","0","1","0","0","0","0"
404532,3234,"2014-09-30","10:45","Routine","5","6","2","0","1","0"
404534,6318,"2014-09-03","24:40","Routine","2","2","2","0","1","0"
404535,147452,"2014-09-30","24:25","Routine","5","3","1","0","0","0"
404538,4410,"2014-09-30","13:55","Follow-up","0","0","0","0","0","0"
404543,6721,"2014-09-30","13:45","Routine","2","4","1","0","0","0"
404544,4537,"2014-09-30","10:24","Routine","6","14","1","0","4","0"
404549,6249,"2014-09-30","14:10","Routine","0","2","0","0","0","0"
404556,4449,"2014-09-30","24:30","Routine","7","8","2","0","2","0"
404557,4356,"2014-09-30","15:19","Follow-up","0","0","0","0","0","0"
404558,4356,"2014-09-30","15:30","Routine","2","3","0","2","1","2"
404561,807,"2014-09-30","10:35","Routine","9","3","4","0","0","0"
404562,2884,"2014-09-30","24:10","Routine","3","6","1","0","2","0"
404564,147478,"2014-09-30","17:15","Complaint","9","13","4","0","4","0"
404565,172891,"2014-09-30","10:30","NewOwnership","0","1","0","0","0","0"
404566,1983,"2014-09-30","14:20","Routine","1","3","1","0","0","0"
404567,1139,"2014-10-01","08:37","Routine","6","5","2","0","0","0"
404568,5885,"2014-09-30","13:45","Routine","6","4","4","0","0","0"
404575,4520,"2014-10-01","10:35","Routine","11","9","6","0","1","0"
404576,172894,"2014-10-01","11:40","Ownership change","2","1","2","0","1","0"
404577,6224,"2012-07-05","13:18","Routine","0","2","0","0","0","0"
404581,172893,"2014-10-01","11:10","Preoperational","0","0","0","0","0","0"
404582,2136,"2014-10-01","13:00","Routine","5","9","3","0","0","0"
404585,3285,"2014-10-01","10:10","Routine","0","1","0","0","0","1"
404587,6361,"2014-10-01","14:40","Follow-up","0","0","0","0","0","0"
404588,572,"2014-10-01","10:12","Complaint","8","14","3","0","2","0"
404591,3814,"2014-10-01","11:25","Complaint","1","1","0","0","0","0"
404594,4479,"2014-10-01","13:50","Routine","2","3","2","0","2","0"
404600,5470,"2014-10-01","10:30","Follow-up","1","0","0","1","0","0"
404601,3573,"2014-10-01","24:50","Routine","2","5","1","0","2","0"
404607,4408,"2014-10-01","24:25","Routine","5","5","1","0","0","0"
404608,6096,"2014-10-01","14:20","Follow-up","1","0","1","0","0","0"
404611,3798,"2014-10-01","13:00","Follow-up","0","0","0","0","0","0"
404613,1199,"2014-05-28","11:30","Routine","3","0","1","0","0","0"
404614,1199,"2014-09-30","11:00","Follow-up","0","0","0","0","0","0"
404617,3808,"2014-10-01","11:45","Follow-up","0","0","0","0","0","0"
404620,5136,"2014-10-01","11:30","Routine","4","6","0","0","0","0"
404621,5816,"2014-10-01","13:30","Follow-up","1","0","0","1","0","0"
404622,147967,"2014-10-02","10:20","Follow-up","0","1","0","0","1","0"
404623,172892,"2014-10-02","10:15","Preoperational","0","0","0","0","0","0"
404624,1447,"2014-10-02","11:11","Follow-up","0","1","0","0","0","0"
404625,147557,"2014-10-02","10:10","Routine","7","5","3","0","0","0"
404627,172829,"2014-10-02","10:40","Follow-up","2","2","0","2","0","2"
404629,147966,"2014-10-02","21:45","Routine","7","4","2","1","0","1"
404632,147965,"2014-10-02","10:20","Routine","3","11","1","0","2","0"
404633,147609,"2014-10-02","11:45","Routine","0","2","0","0","1","0"
404634,148228,"2014-10-02","24:15","Follow-up","0","1","0","0","0","0"
404636,6115,"2014-10-02","24:35","Routine","1","2","0","0","1","0"
404637,5712,"2014-10-02","13:05","Routine","0","3","0","0","0","0"
404639,5944,"2014-10-02","13:35","Routine","0","1","0","0","0","0"
404640,172889,"2014-10-02","11:40","Preoperational","2","3","0","0","0","0"
404648,3866,"2014-10-02","10:05","Complaint","2","2","0","0","0","0"
404649,4671,"2014-10-02","10:55","Complaint","2","4","2","0","2","0"
404650,4512,"2014-10-02","11:14","Routine","2","2","2","0","1","1"
404651,5541,"2014-10-03","13:30","Routine","0","0","0","0","0","0"
404652,4903,"2014-10-02","24:00","Complaint","3","6","1","0","1","0"
404654,5237,"2014-10-02","11:05","Follow-up","4","0","4","0","0","0"
404656,172502,"2014-10-02","18:00","Complaint","1","2","0","0","0","0"
404657,6017,"2014-10-03","24:00","Follow-up","0","2","0","0","1","0"
404658,6124,"2014-10-02","13:15","Routine","1","1","1","0","1","0"
404660,5439,"2014-10-02","19:30","Routine","2","1","2","0","0","0"
404669,4148,"2014-10-03","10:10","Routine","2","3","1","0","0","0"
404676,4147,"2014-10-03","10:10","Routine","0","6","0","0","1","0"
404683,4152,"2014-10-03","10:06","Routine","2","3","0","0","1","0"
404686,147617,"2014-10-02","14:00","Routine","0","8","0","0","1","0"
404687,172889,"2014-10-03","15:20","Preoperational","0","1","0","0","0","0"
404693,1262,"2014-10-03","11:20","Routine","7","6","0","0","0","0"
404696,4288,"2014-10-06","10:10","Complaint","0","1","0","0","0","0"
404697,4537,"2014-10-06","10:15","Follow-up","2","0","0","2","0","0"
404698,532,"2014-10-06","09:40","Routine","0","1","0","0","0","0"
404699,976,"2014-10-06","10:50","Follow-up","0","0","0","0","0","0"
404700,147777,"2014-10-06","10:55","Routine","1","2","1","0","2","0"
404701,1262,"2014-10-06","11:15","Restoration","1","0","0","1","0","0"
404702,2674,"2014-10-06","10:45","Routine","3","14","2","0","3","0"
404704,7152,"2014-10-06","24:00","Routine","1","5","1","0","5","1"
404705,172386,"2014-10-06","13:03","Follow-up","2","0","0","2","0","0"
404706,5919,"2014-10-06","11:20","Routine","5","2","1","0","1","0"
404708,4449,"2014-10-06","11:00","Follow-up","2","0","1","2","0","0"
404711,3234,"2014-10-06","11:00","Follow-up","1","2","0","0","1","0"
404715,6721,"2014-10-06","11:45","Follow-up","2","6","1","0","3","0"
404716,6953,"2014-10-06","10:15","Follow-up","0","0","0","0","0","0"
404717,1697,"2014-10-07","11:10","Follow-up","0","1","0","0","0","0"
404718,5919,"2014-10-06","17:10","Restoration","0","0","0","0","0","0"
404720,172903,"2014-10-06","15:06","Preoperational","0","0","0","0","0","0"
404722,147824,"2014-10-06","13:45","Complaint","1","2","0","0","1","0"
404723,2548,"2014-10-06","13:00","Routine","5","4","2","0","0","0"
404724,3986,"2014-10-06","10:35","Complaint","6","2","1","0","0","0"
404727,148216,"2014-10-06","10:03","Follow-up","2","0","2","1","0","0"
404729,172681,"2014-10-02","24:30","Routine","2","1","1","0","0","0"
404731,5254,"2014-10-06","10:43","Routine","7","2","2","0","1","0"
404732,4211,"2014-10-07","09:45","Complaint","4","4","3","0","2","0"
404733,5065,"2014-08-07","11:30","Follow-up","0","0","0","0","0","0"
404734,147944,"2014-10-06","24:17","Routine","3","1","1","0","0","0"
404735,5846,"2014-08-13","11:00","Follow-up","2","0","2","0","0","0"
404738,3966,"2014-09-23","11:30","Routine","4","1","0","0","0","0"
404739,4520,"2014-10-07","10:35","Follow-up","5","0","2","4","0","0"
404742,5855,"2014-10-02","11:30","Complaint","2","0","2","0","0","0"
404743,6224,"2014-09-29","11:58","Restoration","0","2","0","0","0","0"
404744,1085,"2014-09-29","10:35","Complaint","3","3","0","0","0","0"
404747,3007,"2014-10-07","24:00","Routine","0","0","0","0","0","0"
404748,2682,"2014-10-07","11:30","Routine","5","13","1","0","1","0"
404749,4151,"2014-10-03","11:00","Routine","3","4","3","0","3","0"
404751,147557,"2014-10-07","13:00","Follow-up","2","0","1","2","0","0"
404753,5638,"2014-10-07","13:40","Routine","0","0","0","0","0","0"
404754,572,"2014-10-07","11:40","Follow-up","0","0","0","0","0","0"
404755,3063,"2014-10-07","14:00","Routine","2","5","2","0","3","0"
404756,3422,"2014-10-07","11:07","Follow-up","1","0","0","1","0","0"
404758,6535,"2014-10-07","24:55","Follow-up","1","0","1","1","0","0"
404761,172898,"2014-10-07","10:15","Preoperational","1","1","1","0","0","0"
404762,4356,"2014-10-07","12:40","Follow-up","0","1","0","0","0","1"
404763,7084,"2014-10-07","14:20","Follow-up","0","1","0","0","0","1"
404766,3573,"2014-10-07","10:30","Follow-up","0","2","0","0","1","0"
404767,7072,"2014-10-07","14:35","Routine","1","4","1","0","1","0"
404770,1316,"2014-10-06","24:30","Follow-up","1","0","0","0","0","0"
404771,1984,"2014-10-06","13:30","Follow-up","0","0","0","0","0","0"
404772,806,"2014-10-07","17:00","Complaint","3","3","2","0","3","0"
404774,147411,"2014-10-08","18:45","Routine","2","1","0","0","0","0"
404775,2336,"2014-10-07","24:30","Routine","3","4","2","0","1","0"
404776,5215,"2014-10-07","11:20","Routine","4","2","2","0","0","0"
404777,147445,"2014-10-08","09:40","Complaint","1","5","1","0","0","0"
404780,172454,"2014-10-08","11:50","Routine","2","3","1","0","1","0"
404782,1085,"2014-10-08","11:20","Follow-up","3","0","3","1","0","0"
404784,172828,"2014-10-08","24:30","Follow-up","3","0","2","0","0","0"
404786,172906,"2014-10-08","10:35","Preoperational","0","1","0","0","0","0"
404787,3408,"2014-10-08","11:37","Complaint","0","0","0","0","0","0"
404788,172911,"2014-10-08","11:25","Preoperational","2","0","0","0","0","0"
404791,172886,"2014-10-08","10:30","Preoperational","1","0","1","0","0","0"
404792,7207,"2014-10-08","24:15","Routine","9","6","1","0","1","0"
404794,172897,"2014-10-08","13:00","Preoperational","0","0","0","0","0","0"
404795,147478,"2014-10-08","16:39","Follow-up","0","0","0","0","0","0"
404800,172914,"2014-10-09","10:00","Change of Ownership","4","5","0","0","0","0"
404801,3740,"2014-10-08","11:30","Complaint","4","3","0","0","0","0"
404803,1923,"2014-10-09","13:15","Routine","6","4","1","0","1","0"
404808,2060,"2014-10-10","10:20","Complaint","11","12","6","0","4","0"
404812,807,"2014-10-10","01:41","Follow-up","1","0","0","1","0","0"
404813,2689,"2014-10-10","13:08","Complaint","5","8","2","0","2","0"
